Trait	Chromosome	Marker	Position	LOD	R2(H0:H1)	TR2(H0:H1)	Additive	S1	Pop	Color	Sig_LOD	Sig
3	3	169	57.81	5.876606	0.147449	0.470407	1.877798	7.404801	B73	1	3.2957283633467975	TRUE
3	3	169	58.81	7.100445	0.174299	0.497257	2.027482	3.131744	B73	1	3.2957283633467975	TRUE
3	3	170	59.23	7.260691	0.174744	0.497702	2.022766	2.912922	B73	1	3.2957283633467975	TRUE
3	3	170	60.23	7.259724	0.175064	0.498022	2.024455	2.910415	B73	1	3.2957283633467975	TRUE
3	3	170	61.23	7.260223	0.174899	0.497857	2.023585	2.911687	B73	1	3.2957283633467975	TRUE
3	3	176	61.57	7.839256	0.186576	0.509534	2.081738	3.538526	B73	1	3.2957283633467975	TRUE
3	3	180	62.35	6.8109	0.165399	0.488357	1.95623	3.1861	B73	1	3.2957283633467975	TRUE
3	3	181	63.28	6.306716	0.154648	0.477606	1.887657	3.209734	B73	1	3.2957283633467975	TRUE
3	3	182	64.06	6.306809	0.154647	0.477605	1.887653	3.209703	B73	1	3.2957283633467975	TRUE
3	3	185	64.31	6.292899	0.154542	0.4775	1.887048	3.213195	B73	1	3.2957283633467975	TRUE
3	3	186	65.07	4.207398	0.108393	0.431351	1.589724	5.070529	B73	1	3.2957283633467975	TRUE
3	3	186	66.07	5.092847	0.129815	0.452773	1.749855	3.223199	B73	1	3.2957283633467975	TRUE
3	3	187	66.4	5.201634	0.130364	0.453322	1.756074	3.286798	B73	1	3.2957283633467975	TRUE
3	3	187	67.4	5.169416	0.129778	0.452736	1.744049	3.137518	B73	1	3.2957283633467975	TRUE
3	3	188	68.11	5.144821	0.129297	0.452255	1.734878	3.009119	B73	1	3.2957283633467975	TRUE
3	3	189	68.56	3.953592	0.10189	0.424848	1.521911	9.08043	B73	1	3.2957283633467975	TRUE
3	3	189	69.56	3.802518	0.09838	0.421338	1.491686	8.505576	B73	1	3.2957283633467975	TRUE
3	3	192	69.87	3.747193	0.096677	0.419635	1.477243	8.28509	B73	1	3.2957283633467975	TRUE
3	3	192	70.87	3.7240509999999998	0.096401	0.419359	1.47439	7.911027	B73	1	3.2957283633467975	TRUE
3	3	192	71.87	3.701131	0.095673	0.418631	1.468599	7.466301	B73	1	3.2957283633467975	TRUE
3	3	317	128.98	3.453326	0.074819	0.509573	-1.321423	3.541492	B73	1	3.2957283633467975	TRUE
3	5	27	32.32	3.456192	0.079679	0.495597	1.3328	3.431265	B73	1	3.2957283633467975	TRUE
3	5	31	33.25	3.909911	0.087182	0.5031	1.398245	3.981643	B73	1	3.2957283633467975	TRUE
3	5	33	33.76	3.858871	0.085733	0.501651	1.386344	5.267188	B73	1	3.2957283633467975	TRUE
4	3	100	51.38	5.366372	0.149223	0.400805	1.675658	3.287963	B73	1	3.3981632313209076	TRUE
4	3	102	51.84	6.226916	0.169078	0.420659	1.782164	2.957227	B73	1	3.3981632313209076	TRUE
4	3	104	52.29	5.995285	0.163513	0.415094	1.765182	3.006169	B73	1	3.3981632313209076	TRUE
4	3	106	52.76	6.168251	0.167653	0.419234	1.781595	2.463551	B73	1	3.3981632313209076	TRUE
4	3	134	53.39	6.379758	0.172693	0.424275	1.832569	3.242795	B73	1	3.3981632313209076	TRUE
4	3	134	54.39	6.199531	0.168616	0.420197	1.790972	2.591325	B73	1	3.3981632313209076	TRUE
4	3	135	54.55	6.168241	0.16765	0.419232	1.781581	2.463767	B73	1	3.3981632313209076	TRUE
4	3	137	54.6	6.172505	0.167778	0.41936	1.782858	2.481108	B73	1	3.3981632313209076	TRUE
4	3	143	55.17	6.372999	0.172591	0.424173	1.832073	3.242817	B73	1	3.3981632313209076	TRUE
4	3	147	55.55	6.277944	0.17512	0.426702	1.83847	3.227149	B73	1	3.3981632313209076	TRUE
4	3	148	55.6	6.794108	0.182406	0.433987	1.870169	3.536886	B73	1	3.3981632313209076	TRUE
4	3	160	56	7.674134	0.202522	0.454103	1.957044	5.228375	B73	1	3.3981632313209076	TRUE
4	3	162	56.45	7.682472	0.202911	0.454492	1.958341	5.288814	B73	1	3.3981632313209076	TRUE
4	3	165	57.11	7.778158	0.204853	0.456434	1.955002	5.383535	B73	1	3.3981632313209076	TRUE
4	3	166	57.71	7.809899	0.205751	0.457332	1.957573	5.526867	B73	1	3.3981632313209076	TRUE
4	3	169	57.81	8.155107	0.219816	0.471398	2.019751	3.523096	B73	1	3.3981632313209076	TRUE
4	3	169	58.81	9.426668	0.244416	0.495998	2.127242	1.729324	B73	1	3.3981632313209076	TRUE
4	3	170	59.23	9.436254	0.240677	0.492258	2.103922	1.855258	B73	1	3.3981632313209076	TRUE
4	3	170	60.23	9.433766	0.241003	0.492585	2.105227	1.868656	B73	1	3.3981632313209076	TRUE
4	3	170	61.23	9.435049	0.240835	0.492416	2.104555	1.86176	B73	1	3.3981632313209076	TRUE
4	3	176	61.57	10.727735	0.267006	0.518587	2.215141	2.79249	B73	1	3.3981632313209076	TRUE
4	3	180	62.35	8.356266	0.217628	0.46921	1.992304	1.396518	B73	1	3.3981632313209076	TRUE
4	3	181	63.28	8.142341	0.212933	0.464514	1.962523	1.27372	B73	1	3.3981632313209076	TRUE
4	3	182	64.06	8.142437	0.212932	0.464513	1.962517	1.273651	B73	1	3.3981632313209076	TRUE
4	3	185	64.31	8.128642	0.212831	0.464412	1.962082	1.275998	B73	1	3.3981632313209076	TRUE
4	3	186	65.07	5.822833	0.161608	0.41319	1.711204	1.736677	B73	1	3.3981632313209076	TRUE
4	3	186	66.07	6.91056	0.187494	0.439075	1.858218	1.78929	B73	1	3.3981632313209076	TRUE
4	3	187	66.4	7.002209	0.187233	0.438814	1.859863	1.91436	B73	1	3.3981632313209076	TRUE
4	3	187	67.4	6.953562	0.18632	0.437901	1.850057	1.773117	B73	1	3.3981632313209076	TRUE
4	3	188	68.11	6.918088	0.185497	0.437078	1.84185	1.772445	B73	1	3.3981632313209076	TRUE
4	3	189	68.56	6.20134	0.169614	0.421195	1.756743	1.597969	B73	1	3.3981632313209076	TRUE
4	3	189	69.56	5.866087	0.162678	0.41426	1.72336	1.715998	B73	1	3.3981632313209076	TRUE
4	3	192	69.87	5.693637	0.156211	0.407793	1.692304	1.823716	B73	1	3.3981632313209076	TRUE
4	3	192	70.87	5.656835	0.155633	0.407214	1.687371	1.731286	B73	1	3.3981632313209076	TRUE
4	3	192	71.87	5.622771	0.154593	0.406175	1.680451	1.701306	B73	1	3.3981632313209076	TRUE
4	4	267	124.82	3.45953	0.080745	0.493259	1.194	2.471201	B73	0	3.3981632313209076	TRUE
4	4	267	125.82	3.663602	0.084595	0.497109	1.22566	2.42513	B73	0	3.3981632313209076	TRUE
4	4	267	126.82	3.847029	0.08722	0.499734	1.248926	2.480676	B73	0	3.3981632313209076	TRUE
4	4	272	127.57	3.744105	0.083827	0.496341	1.216475	2.397637	B73	0	3.3981632313209076	TRUE
4	4	272	128.57	3.826946	0.085858	0.498372	1.230032	2.380861	B73	0	3.3981632313209076	TRUE
4	4	272	129.57	3.901152	0.08715	0.499664	1.239065	2.413411	B73	0	3.3981632313209076	TRUE
4	4	274	129.75	4.280328	0.094838	0.507352	1.2879	2.99476	B73	0	3.3981632313209076	TRUE
4	4	274	130.75	3.739168	0.083863	0.496378	1.214115	2.618731	B73	0	3.3981632313209076	TRUE
4	4	276	130.77	4.301127	0.095694	0.508208	1.293841	2.963681	B73	0	3.3981632313209076	TRUE
4	4	277	131.52	4.95384	0.11186	0.524374	1.402578	2.742086	B73	0	3.3981632313209076	TRUE
4	4	278	131.67	5.010399	0.112349	0.524864	1.405757	2.73498	B73	0	3.3981632313209076	TRUE
4	4	281	132.39	3.608886	0.082772	0.495286	1.22045	2.934496	B73	0	3.3981632313209076	TRUE
4	4	282	132.48	3.587481	0.082585	0.4951	1.219068	2.918496	B73	0	3.3981632313209076	TRUE
5	1	79	42.23	4.035018	0.088118	0.51589	-0.250775	0.531395	B73	1	3.4467759841527483	TRUE
5	1	79	43.23	5.498925	0.118324	0.546096	-0.292236	0.216803	B73	1	3.4467759841527483	TRUE
5	1	86	43.59	7.053007	0.144063	0.571835	-0.322134	0.196497	B73	1	3.4467759841527483	TRUE
5	1	86	44.59	7.321581	0.148853	0.576624	-0.329077	0.310206	B73	1	3.4467759841527483	TRUE
5	1	88	44.68	9.015356	0.177245	0.605016	-0.358285	1.749869	B73	1	3.4467759841527483	TRUE
5	1	92	45.54	7.530649	0.153441	0.581213	-0.332521	0.562002	B73	1	3.4467759841527483	TRUE
5	1	96	45.61	5.348169	0.112954	0.540726	-0.28746	0.067424	B73	1	3.4467759841527483	TRUE
5	1	96	46.61	5.348363	0.11301	0.540782	-0.287529	0.06768	B73	1	3.4467759841527483	TRUE
5	1	97	46.87	5.34757	0.113014	0.540786	-0.287527	0.066231	B73	1	3.4467759841527483	TRUE
5	1	97	47.87	5.138204	0.113675	0.541447	-0.288258	0.02453	B73	1	3.4467759841527483	TRUE
5	1	97	48.87	4.588878	0.102659	0.530431	-0.275355	0.042291	B73	1	3.4467759841527483	TRUE
5	1	104	49.18	3.563357	0.077995	0.505768	-0.239804	0.15939	B73	1	3.4467759841527483	TRUE
5	1	104	50.18	3.535068	0.078273	0.506045	-0.239398	0.17729	B73	1	3.4467759841527483	TRUE
5	1	104	51.18	3.448701	0.075876	0.503648	-0.234722	0.19604	B73	1	3.4467759841527483	TRUE
5	1	291	98.15	3.948687	0.072674	0.587734	-0.236436	1.080983	B73	1	3.4467759841527483	TRUE
5	1	291	99.15	4.016059	0.074298	0.589359	-0.240251	1.20527	B73	1	3.4467759841527483	TRUE
5	1	291	100.15	4.064186	0.074859	0.58992	-0.242641	1.369398	B73	1	3.4467759841527483	TRUE
5	1	300	100.53	4.197997	0.076871	0.591931	-0.248229	1.20976	B73	1	3.4467759841527483	TRUE
5	1	300	101.53	4.198226	0.077022	0.592083	-0.248439	1.209413	B73	1	3.4467759841527483	TRUE
5	1	302	102.54	4.232515	0.077776	0.592836	-0.249495	1.235406	B73	1	3.4467759841527483	TRUE
5	1	304	102.79	4.754406	0.086889	0.60195	-0.261841	1.133342	B73	1	3.4467759841527483	TRUE
5	1	307	103.54	4.107432	0.075355	0.590416	-0.241236	1.19413	B73	1	3.4467759841527483	TRUE
5	1	309	103.94	3.827715	0.070616	0.585677	-0.232442	1.353531	B73	1	3.4467759841527483	TRUE
5	1	309	104.94	3.891562	0.072001	0.587062	-0.235102	1.20243	B73	1	3.4467759841527483	TRUE
5	1	309	105.94	3.949741	0.072873	0.587934	-0.236918	1.063344	B73	1	3.4467759841527483	TRUE
5	1	310	106.42	3.975154	0.073114	0.588175	-0.237493	1.011915	B73	1	3.4467759841527483	TRUE
5	1	314	107.35	3.641254	0.067424	0.582485	-0.227644	3.843751	B73	1	3.4467759841527483	TRUE
5	1	314	108.35	3.532477	0.065629	0.58069	-0.223967	4.185826	B73	1	3.4467759841527483	TRUE
5	3	203	79.17	3.888556	0.072427	0.583591	-0.234163	0.344566	B73	1	3.4467759841527483	TRUE
5	3	204	79.21	4.046245	0.074916	0.58608	-0.239333	0.486934	B73	1	3.4467759841527483	TRUE
5	3	205	79.62	4.065338	0.075483	0.586647	-0.240113	0.511002	B73	1	3.4467759841527483	TRUE
5	3	207	80.13	4.554493	0.083809	0.594973	-0.251264	0.699814	B73	1	3.4467759841527483	TRUE
5	3	207	81.13	4.757805	0.090421	0.601585	-0.261392	1.001294	B73	1	3.4467759841527483	TRUE
5	3	207	82.13	4.654177	0.08597	0.597134	-0.256203	1.007126	B73	1	3.4467759841527483	TRUE
5	3	211	82.25	4.621156	0.084583	0.595746	-0.254396	1.042596	B73	1	3.4467759841527483	TRUE
5	3	212	82.6	4.638766	0.08498	0.596144	-0.254871	1.036784	B73	1	3.4467759841527483	TRUE
5	3	214	82.84	4.967755	0.091009	0.602172	-0.262554	1.073204	B73	1	3.4467759841527483	TRUE
5	3	216	83.03	4.929896	0.089685	0.600849	-0.26215	0.723462	B73	1	3.4467759841527483	TRUE
5	3	217	83.59	4.923863	0.089662	0.600826	-0.262107	0.722259	B73	1	3.4467759841527483	TRUE
5	3	219	84.12	4.234621	0.07818	0.589343	-0.243375	0.23626	B73	1	3.4467759841527483	TRUE
5	3	221	84.75	4.136546	0.076508	0.587672	-0.241047	0.201226	B73	1	3.4467759841527483	TRUE
5	5	294	123.82	4.932479	0.08985	0.600872	-0.266665	1.124519	B73	1	3.4467759841527483	TRUE
5	5	295	124.55	3.850206	0.072863	0.583885	-0.237223	0.791473	B73	1	3.4467759841527483	TRUE
6	1	73	38.32	3.715308	0.107233	0.350315	-0.27627	0.115127	B73	1	3.36273565895965	TRUE
6	1	73	39.32	3.683035	0.106965	0.350047	-0.275515	0.10102	B73	1	3.36273565895965	TRUE
6	1	73	40.32	3.649235	0.106244	0.349326	-0.274176	0.086834	B73	1	3.36273565895965	TRUE
6	1	73	41.32	3.613998	0.105067	0.348149	-0.272243	0.076265	B73	1	3.36273565895965	TRUE
6	1	79	42.23	4.085853	0.117402	0.360484	-0.28833	0.176651	B73	1	3.36273565895965	TRUE
6	1	79	43.23	5.758926	0.163763	0.406845	-0.341732	0.01363	B73	1	3.36273565895965	TRUE
6	1	86	43.59	7.572718	0.202907	0.445989	-0.38235	0.27603	B73	1	3.36273565895965	TRUE
6	1	86	44.59	8.29364	0.21913	0.462212	-0.398227	0.449057	B73	1	3.36273565895965	TRUE
6	1	88	44.68	8.934977	0.232723	0.475805	-0.407024	0.668411	B73	1	3.36273565895965	TRUE
6	1	92	45.54	7.950421	0.212361	0.455443	-0.384465	0.27844	B73	1	3.36273565895965	TRUE
6	1	96	45.61	5.250653	0.146974	0.390055	-0.321237	0.256754	B73	1	3.36273565895965	TRUE
6	1	96	46.61	5.250734	0.147039	0.390121	-0.321304	0.256556	B73	1	3.36273565895965	TRUE
6	1	97	46.87	5.261159	0.147538	0.39062	-0.321831	0.259669	B73	1	3.36273565895965	TRUE
6	1	97	47.87	5.8663	0.170462	0.413544	-0.344574	0.555546	B73	1	3.36273565895965	TRUE
6	1	97	48.87	5.956188	0.168134	0.411216	-0.341901	0.474162	B73	1	3.36273565895965	TRUE
6	1	104	49.18	5.100614	0.143261	0.386342	-0.317297	0.704188	B73	1	3.36273565895965	TRUE
6	1	104	50.18	5.223167	0.14878	0.391862	-0.32212	0.79565	B73	1	3.36273565895965	TRUE
6	1	104	51.18	5.187803	0.145937	0.389019	-0.318526	0.781691	B73	1	3.36273565895965	TRUE
6	1	109	51.31	5.171445	0.145017	0.388099	-0.317479	0.783436	B73	1	3.36273565895965	TRUE
6	1	109	52.31	4.928402	0.142188	0.38527	-0.313946	0.754237	B73	1	3.36273565895965	TRUE
6	1	109	53.31	4.585606	0.135274	0.378356	-0.305602	0.736297	B73	1	3.36273565895965	TRUE
6	1	110	54.19	4.115976	0.118029	0.361111	-0.284512	1.05808	B73	1	3.36273565895965	TRUE
6	1	113	54.33	4.131813	0.118296	0.361377	-0.283944	0.80106	B73	1	3.36273565895965	TRUE
6	1	113	55.33	3.865233	0.113964	0.357046	-0.27905	1.198074	B73	1	3.36273565895965	TRUE
6	7	224	125.65	3.585341	0.08732	0.464804	0.24162	0.532739	B73	1	3.36273565895965	TRUE
6	7	225	126.35	3.700415	0.089547	0.467031	0.244978	0.57548	B73	1	3.36273565895965	TRUE
6	7	225	127.35	3.96803	0.0959	0.473384	0.253421	0.637419	B73	1	3.36273565895965	TRUE
6	7	226	127.43	3.969909	0.0957	0.473184	0.253211	0.622935	B73	1	3.36273565895965	TRUE
6	7	226	128.43	3.769352	0.091402	0.468886	0.24771	0.575256	B73	1	3.36273565895965	TRUE
6	7	227	129.04	3.625826	0.087322	0.464806	0.242381	0.532237	B73	1	3.36273565895965	TRUE
6	7	227	130.04	3.970621	0.101007	0.478491	0.260038	0.848271	B73	1	3.36273565895965	TRUE
6	7	227	131.04	3.951284	0.097855	0.475339	0.256334	0.666937	B73	1	3.36273565895965	TRUE
6	7	230	131.52	3.627133	0.086257	0.463741	0.240527	0.390189	B73	1	3.36273565895965	TRUE
6	7	238	132.35	3.637899	0.086625	0.464109	0.241023	0.39425	B73	1	3.36273565895965	TRUE
7	1	124	56	3.689391	0.081201	0.505082	1.383176	9.6799	B73	1	3.1214177586176985	TRUE
7	1	124	57	3.818409	0.085097	0.508978	1.431954	10.004147	B73	1	3.1214177586176985	TRUE
7	1	125	57.08	3.78246	0.083192	0.507073	1.420053	10.315315	B73	1	3.1214177586176985	TRUE
7	1	125	58.08	4.071053	0.09074	0.514621	1.485976	11.722838	B73	1	3.1214177586176985	TRUE
7	1	126	58.44	4.026591	0.087942	0.511823	1.463563	11.494184	B73	1	3.1214177586176985	TRUE
7	1	131	58.97	3.273693	0.072553	0.496434	1.320179	13.65976	B73	1	3.1214177586176985	TRUE
7	1	134	59.92	3.273504	0.072549	0.496429	1.320272	13.657055	B73	1	3.1214177586176985	TRUE
7	1	135	60.61	3.318542	0.073801	0.497682	1.339742	13.106895	B73	1	3.1214177586176985	TRUE
7	1	139	60.69	3.584337	0.079096	0.502977	1.378739	13.806834	B73	1	3.1214177586176985	TRUE
7	1	140	61.64	3.893621	0.085241	0.509122	1.442722	14.8874	B73	1	3.1214177586176985	TRUE
7	1	140	62.64	3.866486	0.085536	0.509417	1.442997	14.508584	B73	1	3.1214177586176985	TRUE
7	1	140	63.64	3.795958	0.083711	0.507591	1.428565	13.605687	B73	1	3.1214177586176985	TRUE
7	1	144	63.94	3.765242	0.08263	0.50651	1.420479	13.296269	B73	1	3.1214177586176985	TRUE
7	1	144	64.94	3.764839	0.082838	0.506719	1.422036	13.286336	B73	1	3.1214177586176985	TRUE
7	1	144	65.94	3.764953	0.082779	0.50666	1.421597	13.28913	B73	1	3.1214177586176985	TRUE
7	1	155	66.52	5.036646	0.107773	0.531654	1.604671	17.443062	B73	1	3.1214177586176985	TRUE
7	1	155	67.52	4.917059	0.106273	0.530154	1.591374	17.543359	B73	1	3.1214177586176985	TRUE
7	1	155	68.52	4.75811	0.102845	0.526725	1.562447	17.343272	B73	1	3.1214177586176985	TRUE
7	1	167	68.82	3.807839	0.085555	0.509436	1.408221	15.419907	B73	1	3.1214177586176985	TRUE
7	1	168	68.88	4.261271	0.092594	0.516474	1.459588	15.421214	B73	1	3.1214177586176985	TRUE
7	1	168	69.88	4.26083	0.092807	0.516688	1.461159	15.410422	B73	1	3.1214177586176985	TRUE
7	1	168	70.88	4.260984	0.09274	0.51662	1.460663	15.413793	B73	1	3.1214177586176985	TRUE
7	1	173	71.42	4.261303	0.092592	0.516473	1.459576	15.421255	B73	1	3.1214177586176985	TRUE
7	1	173	72.42	4.261237	0.092623	0.516504	1.459804	15.419689	B73	1	3.1214177586176985	TRUE
7	1	174	72.66	4.256173	0.092549	0.51643	1.459159	15.415527	B73	1	3.1214177586176985	TRUE
7	1	174	73.66	3.512013	0.08048	0.504361	1.354398	13.07442	B73	1	3.1214177586176985	TRUE
7	1	180	73.94	3.259784	0.072371	0.496251	1.282214	10.333205	B73	1	3.1214177586176985	TRUE
7	3	192	69.87	3.135664	0.076726	0.442448	1.328992	6.063952	B73	1	3.1214177586176985	TRUE
7	3	197	75	3.87417	0.098567	0.464289	1.489098	7.725129	B73	1	3.1214177586176985	TRUE
7	3	199	75.2	4.029153	0.101628	0.46735	1.510217	7.779312	B73	1	3.1214177586176985	TRUE
7	3	199	76.2	5.08162	0.132376	0.498098	1.733894	8.51219	B73	1	3.1214177586176985	TRUE
7	3	199	77.2	5.691419	0.139509	0.505231	1.790236	9.40029	B73	1	3.1214177586176985	TRUE
7	3	199	78.2	6.097727	0.141079	0.506801	1.812073	9.414356	B73	1	3.1214177586176985	TRUE
7	3	201	78.25	6.120456	0.141353	0.507075	1.814663	9.431586	B73	1	3.1214177586176985	TRUE
7	3	203	79.17	6.789507	0.154808	0.520531	1.917953	12.403647	B73	1	3.1214177586176985	TRUE
7	3	204	79.21	6.970373	0.158051	0.523773	1.940067	13.242768	B73	1	3.1214177586176985	TRUE
